route_id,number_of_stops,number_of_packages,total_planned_service_time_seconds,average_stop_latitude,average_stop_longitude,geographic_spread_km,average_package_volume_cm3,vehicle_capacity_cm3,route_score
RouteID_f6c496fc-d53e-4005-b1fb-c20f54368a88,180,224,15343.500000000007,34.148128988888885,-117.36910744999999,2.02587622160777,8214.394950892858,3313071.0,Medium
RouteID_a84d925d-bb8e-492e-9128-640174caa364,184,253,11980.799999999992,34.17382372282609,-117.42190339673914,1.389373619865098,10970.528237154147,3313071.0,High
RouteID_354f3496-f3b2-432d-8a42-650f431fe9e8,151,260,17901.7,33.93869197350993,-118.14701626490066,0.9119903312606921,8677.620757692308,3313071.0,Medium
RouteID_416dc2f1-1697-4443-ab4a-755a89b78499,104,156,16476.200000000004,30.363278548076924,-97.75228020192307,0.9751131167913651,10968.359826923077,4247527.0,High
RouteID_6656a281-934b-4d60-8958-ed3886564c12,92,252,22801.200000000004,41.972997076086955,-87.68904598913045,0.5356392398846297,10098.214694444445,3313071.0,Medium
RouteID_4ad4622a-f156-474c-aa2f-c0e80824ddbe,188,245,10778.500000000004,42.083040143617026,-71.00287514361702,1.88486900479917,12823.297889795918,4247527.0,Medium
RouteID_14e79e59-1113-4434-9211-466665e5c28b,176,271,19900.000000000004,41.78333949431818,-88.09703077272728,0.9957772713043836,10091.13722509225,4247527.0,High
RouteID_c8118394-0f3c-4341-8efb-f5165747803e,67,158,24992.800000000003,34.06187247761194,-118.28021773134328,0.6103251192598574,10303.006556962024,3313071.0,High
RouteID_fc393b30-ed20-42b1-b8a3-7c5548b491df,146,235,18995.20000000001,33.708847958904116,-117.89850072602742,0.8780600637884695,11473.99983404255,3313071.0,Medium
RouteID_bae504fc-e911-4e97-ba8d-afa4283ce38d,60,231,21332.799999999952,41.945710133333336,-87.66274628333332,0.3433683393573233,12798.992437229437,3313071.0,Medium
RouteID_15b68f6d-b3ee-457e-a32a-d08de4875fd1,183,269,12431.7,33.87449047540984,-117.48048427868852,2.008212291146621,10733.861918215614,3313071.0,Medium
RouteID_6c606721-7099-4f6e-9175-aa150aa57c42,178,264,17006.199999999997,42.2571932247191,-71.10610564606742,1.2785314608851908,12312.944416666667,3313071.0,Medium
RouteID_148eba24-2dfc-4911-88a2-eaa758f633a1,160,225,12274.0,42.04487866875,-71.12040318125,2.410998065590682,11633.961671111112,4247527.0,Medium
RouteID_117c8287-12e3-41a1-bd4b-900af3038471,107,250,17946.900000000005,33.556365411214955,-117.64070257009345,0.5534580517950722,9483.785708000001,3313071.0,Medium
RouteID_c94aa8b8-dbda-416f-8e2f-109105f18758,97,272,20419.500000000015,41.972273927835055,-87.6915388969072,0.4739598492994541,11654.219772058823,3313071.0,Medium
RouteID_a52fd1b0-ca6c-4c30-abeb-e799f4e595b8,127,281,10920.400000000007,34.10240843307087,-118.27662804724409,0.5481348897810597,10963.674896797153,3313071.0,High
RouteID_ad8d74d8-7b53-4c21-b53b-cce1d3a5d8ae,156,222,16593.900000000005,33.9533535448718,-118.31908361538459,1.1557000604361767,9285.587702702702,3313071.0,Medium
RouteID_b700a512-b253-4d09-bd3a-cb0ea7ea9088,195,248,17779.900000000005,41.79703904102564,-87.76637992307693,1.642019720631646,9185.650165322582,4247527.0,High
RouteID_36265efa-86e1-47a8-9968-5ef0bf9adc83,145,204,9925.899999999998,42.1823958137931,-88.28675992413794,2.5818972705924566,12234.705769607843,4247527.0,High
RouteID_1459297d-63a1-4b7e-bc20-de002b255754,126,202,10854.700000000004,42.51414128571429,-71.4201558888889,1.25925694326989,11797.752306930694,4247527.0,Medium
RouteID_af0161bf-8156-4a2f-aefb-64c5b995c55a,160,246,9549.099999999991,33.992407275000005,-117.82264694374999,1.0203420081229666,8932.730605691058,3313071.0,High
RouteID_1cdff6d0-ddfa-4b3e-a57a-983da651c5c3,119,219,19053.09999999999,33.6579165210084,-117.63871747899161,0.8131029603659627,9482.441100456621,3313071.0,High
RouteID_4001eb18-9051-42bf-b469-7f124c91eb0a,134,226,20089.800000000003,34.11780824626865,-117.55396811940298,0.5569086148543395,9664.201809734514,3313071.0,Medium
RouteID_18718710-5655-42bd-a749-6d5089202b55,153,245,13677.60000000001,33.79390363398693,-117.80208653594771,0.7700336800359229,7970.080171428572,3313071.0,High
RouteID_cc65e2f6-9302-4bb1-84f1-14669639ef00,123,237,12767.500000000005,34.148338032520336,-117.58179465040652,1.1151903253472382,11995.455616033756,3313071.0,Medium
RouteID_184da9b1-0f34-4051-8018-19064a4059fc,171,274,20393.299999999992,41.78162218128655,-88.13710966081871,0.9554393132027509,9564.41754379562,3313071.0,Medium
RouteID_e76d133d-6d81-42e5-9f91-9c455b2ed429,58,207,20363.60000000001,47.62060987931035,-122.30826258620691,0.3262061295309467,15032.460642512078,3313071.0,Medium
RouteID_51552b4e-509b-489c-8022-ceaedf84b5f7,150,255,16218.400000000012,34.03709210666666,-118.40713701333334,0.5867400554593483,12659.232215686274,3313071.0,High
RouteID_8c82c033-d239-4ce3-989b-6e8856774889,97,213,22913.100000000002,34.07210827835051,-118.24779587628866,0.8264074675014127,10570.725169014084,3313071.0,High
RouteID_2ae3daec-a9d9-45ff-895e-1d8ac879a51a,127,200,15460.399999999998,33.86756209448818,-117.90200980314961,1.2320427996670982,12383.098815000001,3313071.0,Medium
RouteID_c4c96d9f-6311-4fdf-bcf4-4bb346cf45fa,154,227,15201.8,34.142704753246754,-117.84532875974027,0.7779817443705224,9746.095022026431,3313071.0,Medium
RouteID_556b46ba-d415-4184-befc-b9e9bd1de580,161,238,13272.900000000005,42.06763595652174,-71.39795915527951,1.9014031945285914,10775.155453781514,3313071.0,Medium
RouteID_c8018cc3-5545-4126-a95d-f0512538edf5,121,272,18268.399999999998,34.15797491735537,-118.3883002479339,0.6128509755880727,11910.177492647059,3313071.0,High
RouteID_cc4bbe9b-5e4e-4d2d-a647-649a8d5b7fee,125,235,17764.7,33.417981632,-117.61256079200004,0.628472377507041,12182.907327659575,3313071.0,High
RouteID_0d8e5b52-0380-40b7-80d8-940907528f19,133,246,17974.199999999986,33.61836833834587,-117.84142662406015,1.1735649507021375,11588.814158536585,3313071.0,Medium
RouteID_d498ae50-f6fb-4d07-b6b0-c25490392b60,188,282,14364.5,42.04909788297872,-87.95212830851065,1.17175104893395,12582.010375886524,4247527.0,Medium
RouteID_1d9debe1-294a-4bda-80a6-d2aef1c7911a,166,237,18149.199999999993,47.717360740963855,-122.23415427710842,1.5417489622324718,13329.148540084387,3313071.0,Medium
RouteID_91fed7a7-e02b-4cb1-a5b1-ce662fcaefb7,107,208,16953.69999999999,47.6772253364486,-122.2673203271028,0.7617164315598345,10441.116432692306,4247527.0,Medium
RouteID_e181241a-5b91-4181-9fb9-5d38ca124708,152,242,15542.299999999997,33.90448224342105,-117.98473222368423,0.7397806855156304,8514.420962809918,3313071.0,Medium
RouteID_c914af86-20ee-411d-b158-536ab7343d2d,160,237,14383.299999999996,33.852874525,-118.01709124375,0.8459416321921026,7796.982599156117,3313071.0,Medium
RouteID_c3602216-4d2d-4204-9b7f-c6c545714efe,159,247,13794.8,33.86183010062893,-117.74113938993713,1.749397398725069,9640.960825910932,3313071.0,High
RouteID_b43d03a6-0dbc-4e90-87e2-ba13c63d96c4,187,268,19140.900000000005,47.86798465240641,-122.30647434759359,1.0701621698975803,12172.900574626867,3313071.0,Medium
RouteID_6d1a587d-385d-4d6c-a5c2-ce2cb0ca1597,163,248,17801.299999999996,41.787773625766874,-87.69965728834356,0.9984518387304421,8013.504399193547,3313071.0,High
RouteID_5a6c0fb5-81ef-434c-9201-704a8c809221,128,227,13995.399999999994,33.77041584375,-118.11249885156249,0.8455538073645409,9940.315999999999,3313071.0,Medium
RouteID_46aa4a73-b48b-4d87-a5f6-1ee4614c64d6,168,245,21222.0,34.11016457142857,-118.28542822023809,0.6121128383598942,10761.476012244897,3313071.0,High
RouteID_e591d351-e929-4e76-afae-36fa6b0134f2,123,241,20225.30000000001,34.05405208943089,-118.338869601626,0.5425901207928211,12029.75248547718,3313071.0,High
RouteID_f5e1a5b9-f466-437d-90e2-ca442af67c01,146,213,12101.899999999998,42.40139389041096,-71.3426962260274,1.9820938608952485,13181.895948356805,4247527.0,High
RouteID_6c77b160-2e73-43d6-98f3-70b5c18668ad,149,228,11729.899999999998,42.3541738590604,-71.50805687919464,1.6657463846475342,8328.091109649122,4247527.0,Medium
RouteID_52a82475-83e3-4d0d-82d4-87655a74dfa8,154,242,17446.6,47.727178662337664,-122.2300547142857,1.1747605917646595,11199.494880165288,3313071.0,Medium
RouteID_5b84c0a1-9594-4afd-8904-375e747ea183,147,266,19761.69999999999,33.662354047619054,-117.82612847619045,0.8406839515210206,9424.967481203008,3313071.0,High
RouteID_8a2245b0-5630-41fa-813c-ccae7393c460,105,228,15395.799999999977,47.66883844761904,-122.28463766666667,0.5334512472885239,10913.911614035089,4247527.0,High
RouteID_2ea18e1c-50f3-41e0-a054-101894fe52ae,123,238,14257.4,47.69085403252033,-122.32135644715449,0.5337446949475357,11337.22963445378,4247527.0,High
RouteID_dd5e7d77-e7d7-4e5c-b288-b3cdafcbf15e,169,265,18532.800000000014,47.79846860946745,-122.23505065088756,0.8437579205980514,9670.02917735849,3313071.0,High
RouteID_67869971-c56f-4149-86cc-36f2e943ab89,148,233,13715.699999999997,33.892272094594595,-117.79147758783785,1.0685212651533131,8827.573223175965,3313071.0,Medium
RouteID_9ee4f135-2801-457e-b42e-1d6f385ff8fd,96,208,19115.399999999998,34.175434875,-118.45640786458334,0.5426313128722212,11651.461596153847,3313071.0,Medium
RouteID_6d168fd8-7e46-424f-bc76-9e9f35a9d203,185,270,14756.899999999996,47.329419140540544,-122.27818654054053,1.2385324966916984,11507.446914814815,3313071.0,Medium
RouteID_19db8fb3-607f-49a0-82ae-99815d5f99bd,193,295,15086.999999999998,30.184356792746115,-97.9860343419689,1.4692281967381682,12569.195291525424,4247527.0,High
RouteID_02f5263c-6cae-4a15-9c81-e5394f4c9924,131,230,17880.20000000001,33.71507653435115,-117.75751462595419,0.6059575878929704,11650.987069565217,3313071.0,Medium
RouteID_9f8e4d84-87c9-4f81-aa2c-2d850430a0c1,194,293,13739.899999999998,47.874101175257735,-122.17687132989691,1.0952214432570109,9642.728870307168,3313071.0,Medium
RouteID_d535e450-b8fc-494d-8c0a-a58cd2fc511e,133,183,14883.699999999997,42.226186864661656,-88.36993706766917,1.2375205774710445,13051.41357923497,4247527.0,High
RouteID_c28aa6e3-1a85-4128-b40c-9954ecadc2d9,162,228,17308.7,33.8694659691358,-117.5980507160494,0.7579588585978513,10250.25094736842,3313071.0,High
RouteID_245cb9b3-10a1-40fe-be1f-031a5b62bb36,162,231,11371.600000000002,47.843036203703704,-122.09890601851852,3.9128688530836833,10644.456060606062,3313071.0,Medium
RouteID_1a02d09f-2690-4564-87fc-b6d36045e5ba,69,200,21659.000000000007,34.14885230434783,-118.37142952173915,0.4539227013171203,11005.534140000002,3313071.0,High
RouteID_b9713e55-1c18-49e1-86ca-6d0222c12cd2,71,193,23192.800000000007,47.598242830985924,-122.3095914366197,0.4818994273439413,11831.62290673575,3313071.0,High
RouteID_492ce47a-9335-4631-be76-87ab87744cdc,174,281,16530.499999999985,42.07020328735633,-87.96561598275862,1.2631538546298864,12151.504202846974,4247527.0,Medium
RouteID_ae7c078f-9775-4382-97b9-b82dc13228e9,97,218,16698.19999999999,33.54549387628865,-117.64561074226806,0.5497979349911859,11370.368665137614,3313071.0,High
RouteID_2f1f9949-9c16-4419-8263-4852e052b897,144,232,19785.099999999995,33.77724756944445,-117.84063330555556,0.710969280601705,8483.675512931033,3313071.0,High
RouteID_79a673da-e1c8-4c0c-b5b1-e94f7e976087,182,240,14271.200000000006,41.91604474175824,-71.39102878021978,1.4748126191965258,9649.575079166667,4247527.0,Medium
RouteID_187db59e-f029-4466-b4ad-f8a820e73144,175,266,16566.599999999995,41.94441074857143,-87.80577662857144,0.7178177019021171,9742.960695488722,3313071.0,Medium
RouteID_54a46612-ecdc-4384-b8ba-9c43854d6343,127,201,9003.8,30.376881464566928,-97.93369462992128,1.33332346201903,15329.03444278607,4247527.0,Medium
RouteID_80deac7f-8517-44ad-8a59-84520ed2efa2,198,269,12135.199999999997,42.00879565151516,-88.09792444444446,1.258877436866126,12328.225802973979,4247527.0,Medium
RouteID_623dc562-7620-437a-a011-2d6ae75997c4,151,232,17974.200000000004,33.901041079470204,-117.7842159602649,0.9329860730887087,8070.014521551724,3313071.0,Medium
RouteID_363f8a31-7d39-410a-82c3-fb522bcb5eaa,186,296,13687.900000000001,30.21572587634409,-97.88089156451612,1.246298171608308,10313.957422297297,4247527.0,High
RouteID_9829880a-0f4c-4f93-b071-cb83fae0b203,160,217,19739.800000000007,42.1808665,-87.797683,0.911018553857841,12863.179829493089,4247527.0,Medium
RouteID_bb5a6479-69f4-463f-9c1c-c3ffe79637da,158,222,14365.400000000001,42.45576737341772,-71.35562675316456,1.3916051224338017,10192.877743243242,3313071.0,High
RouteID_f17718bf-7a80-4a1d-9aaf-b5b331ca231d,96,232,14598.500000000024,41.993327479166666,-87.672665375,0.6278858089532355,9043.038732758621,3313071.0,High
RouteID_68607cb0-10eb-40b2-b318-c71a381308fe,176,256,15970.799999999996,41.93073978977273,-87.91218057954546,1.8436521249071547,11534.59789453125,3313071.0,Medium
RouteID_d1dbf5e3-f2f5-46ec-af5e-a1c78a25c9fe,111,236,17618.200000000004,34.08730698198198,-118.28056195495498,0.6037897324155007,11700.23316101695,3313071.0,High
RouteID_e02d4edc-b5dd-471d-9508-66f4b71852af,158,248,16391.99999999999,42.262993056962024,-70.97803534177216,1.777700264759246,11810.566983870967,3313071.0,High
RouteID_b653323f-fbb5-44fc-a97b-1d3760e70f66,152,264,13110.399999999976,30.196000690789475,-97.830561,1.4211235323134452,11827.283462121211,4247527.0,High
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,162,271,14784.199999999988,30.48159885185185,-97.80468341975309,1.7811578913896702,10615.633343173431,4247527.0,High
RouteID_e4e3ada4-e114-4551-b76e-53ed2acf4aaf,131,171,10038.0,42.15814211450382,-71.76173151908398,3.2727759778847862,14162.883093567249,3313071.0,Medium
RouteID_becf5923-8b4b-40ad-b30b-9b3c5ba65578,151,246,13193.099999999997,33.90537302649006,-117.89696044370861,0.704067396683138,9345.63587804878,3313071.0,Medium
RouteID_67438082-4a7e-4e28-b4ac-3a4ac7e4d16b,117,221,16293.400000000003,33.88215977777778,-118.13720762393164,0.8277695821136515,8295.482606334841,3313071.0,Medium
RouteID_e319940d-9028-4730-8e41-59dea15784d7,207,273,13659.2,42.3106490289855,-71.33300030434783,1.4457991485267119,9905.22612087912,4247527.0,High
RouteID_256a555c-5049-41fc-990a-e0d4cc180a1b,154,239,12528.999999999998,33.89737392207792,-117.79093111038962,0.9486265360224175,12240.852092050209,3313071.0,Medium
RouteID_2fa2f181-0c19-444d-a36c-938b0462270a,121,285,14293.499999999985,34.045269231404966,-118.52445965289257,0.7543992931011969,11660.661512280702,3313071.0,High
RouteID_29fc33e3-6797-4a74-b81b-bbdc27ea876a,166,244,11451.299999999996,42.06820459036145,-88.2085590180723,2.302136819719948,11087.177954918034,4247527.0,Medium
RouteID_26982664-0e33-4ac8-97e0-d1bac514c109,151,215,13275.700000000004,47.290522556291386,-122.28835325165561,1.4673503392414704,10296.195702325578,4247527.0,High
RouteID_fe75ed88-b7ab-4f98-b0df-cb3132e1e705,141,252,18174.30000000002,47.7455595390071,-122.17802391489363,0.6619736068454055,11414.615833333331,3313071.0,Medium
RouteID_5e131b7e-518c-4c50-8243-c6c02c5fdc1f,189,265,13181.099999999999,33.90417033862434,-117.51922683068783,1.3868465683122313,10578.13344528302,3313071.0,High
RouteID_612058d3-5465-49e4-b0c5-0493523b3358,80,212,20386.50000000002,42.331796175,-71.1065030125,0.32495151050438154,10144.953745283017,4247527.0,High
RouteID_cfd4c198-959a-462f-bcb9-e7b3944483bd,103,256,16610.699999999997,42.376282592233004,-71.06131807766991,0.38344958755827724,14363.148449218748,4247527.0,Medium
RouteID_488c0478-2fc2-4687-956d-12fea458fa4e,124,225,13504.7,33.91423640322581,-117.8756895967742,0.8523581256473848,10935.520533333334,3313071.0,High
RouteID_f68acbca-800e-422f-b0db-3722f72ea1da,123,278,23837.100000000024,33.566274585365846,-117.7363338699187,0.43160277109989,9755.67084532374,3313071.0,Medium
RouteID_774c1a3f-8954-4f97-9549-8f7d47b5cfa7,161,233,12658.699999999999,34.14435108695652,-117.23108191925468,1.429770943727027,8538.60543776824,3313071.0,Medium
RouteID_4673173f-cb2a-47c4-9bab-bbb7b46e83ba,140,223,16514.300000000003,34.14082979285714,-117.86405973571429,0.7771469348898525,11297.177739910314,3313071.0,Medium
RouteID_ebc10f14-664d-480b-ad3f-eb56fb11e1fa,156,278,14820.49999999999,42.00600385897436,-87.81022935256411,0.6660725231696072,11897.34964028777,3313071.0,Medium
RouteID_d96b885a-bab3-43fc-a0f9-dd6f7547bd7b,161,237,15963.299999999996,33.94347983850932,-117.21139396273291,1.794877607517653,10447.403383966246,3313071.0,Medium
RouteID_5b2828e3-f862-4a42-80ef-a6e184ee1922,188,246,11791.299999999997,34.08642759042554,-117.33834471808511,1.045894546487675,8433.235735772358,3313071.0,Medium
RouteID_ae61a612-e313-4867-aab2-462827e77146,113,239,15032.399999999987,34.14389928318584,-118.42631651327433,0.6743473424951971,13211.673912133892,3313071.0,Medium
RouteID_57104be2-a333-4721-91a7-42c0a4957124,160,239,13018.600000000011,42.086601675,-88.06478640625001,0.9489752200671333,13455.457711297071,4247527.0,Medium
RouteID_11ff0b06-87ec-4755-a731-2a2c3dfd45a4,129,227,15113.099999999986,33.911229201550384,-117.85108527906978,1.124666145701765,11080.986229074892,3313071.0,High
RouteID_21796b50-b19a-4d08-933b-96fd3faab328,148,219,13222.400000000003,34.046539020270274,-117.76846800675678,1.204340049161778,10041.236497716893,3313071.0,Medium
RouteID_d98874fe-e47d-4121-ac7f-588ca9eb9b6a,194,259,15392.900000000001,41.61780371649485,-88.15025796907217,1.0470309335607266,10207.939938223939,3313071.0,Medium
RouteID_5f9e2b55-0d2d-4604-9914-2f7ee9ce4d93,150,248,13096.699999999979,42.43681091333333,-71.04711652,0.5402847785250613,13258.50878629032,3313071.0,Medium
RouteID_0ee35cc6-e564-47d0-a3e4-f8a1c3a14622,144,215,15878.499999999993,47.27724355555555,-122.52608098611114,1.199479050226947,9954.559795348836,4247527.0,Medium
RouteID_00f9c249-33cd-4124-9cf2-b970b157a5ca,145,223,15794.499999999996,33.85712452413793,-117.9644618551724,0.8360063106556965,9580.605282511211,3313071.0,High
RouteID_74298fb3-cd50-40af-b48c-d89f99f30dd1,185,255,10896.599999999999,42.38772133513513,-71.52717541081081,2.214212858792634,9952.319094117647,3313071.0,Medium
RouteID_2e99e6e2-f0d3-48c4-a948-f4e3907a42a3,163,226,17201.8,47.493269815950924,-122.35292079141104,0.9444912380134043,11657.875097345135,3313071.0,Medium
RouteID_da732463-3ae6-4f43-80e8-ffb70cd62acb,136,188,15197.300000000005,41.9346478382353,-71.29161633088235,1.6229690780371746,14173.19400531915,4247527.0,Medium
RouteID_5aba8abc-16d8-4d96-8ab0-db12cc6e1927,187,255,12664.399999999994,33.97011452941176,-117.44404731550802,1.8490810312517918,9912.729607843137,3313071.0,Medium
RouteID_fdf39434-8bd9-47c5-ae35-c9c3e252e370,171,258,22910.000000000007,33.98335838011696,-118.32705447953217,1.28386092591779,8422.234856589146,3313071.0,Medium
RouteID_99e946dc-f583-48ea-8b4b-d5c100e7548f,151,203,13866.299999999996,47.48365737086092,-122.28980375496691,1.0690419568208922,9762.72233497537,3313071.0,Medium
RouteID_bd568907-0a28-469e-a685-3a249d0b5ada,192,277,14163.299999999997,33.840088234375,-117.58436683333333,0.7719243332035282,11310.374148014442,3313071.0,High
RouteID_f21c3280-9979-4866-a3be-5c3bf533f6aa,141,288,22009.89999999999,33.69518331914894,-117.75003702127658,0.5012345446807431,9181.499052083333,4247527.0,High
RouteID_948cde07-f266-4943-9c04-946fa788a934,175,242,12901.899999999998,47.41550286857143,-122.32331229142856,0.9996779734108329,9862.205210743801,3313071.0,High
RouteID_c1acca9b-61d4-4cd8-9165-063e172244d7,134,170,11775.300000000005,42.29924962686567,-71.5650502238806,2.700066147246775,13455.831852941177,4247527.0,Medium
RouteID_03158a7e-a045-4278-b8e7-8f8998697ecd,160,245,18697.500000000004,33.76643059375,-118.01972900625,0.8045310402632412,10819.363118367346,3313071.0,Medium
RouteID_1adcd5b6-0ad8-4349-8acb-6fa7b4e04fbf,177,231,13684.100000000002,33.90715030508474,-117.51997828248588,1.5879428728556104,11232.326900432903,3313071.0,High
RouteID_ed528f3c-689a-4875-b432-7d55063a5b41,144,215,15810.199999999993,34.25926722916667,-118.46168477777776,0.8794353459769249,9188.114344186048,3313071.0,Medium
RouteID_338b12bd-11b2-4ee0-8b53-f34d617fa763,150,236,19884.199999999997,42.42685806,-71.03940395333333,0.8800517795094994,13980.864720338983,3313071.0,Medium
RouteID_bbdef07a-cdfa-45d1-81c5-50024299d073,108,236,18883.40000000001,47.66764224074074,-122.3114613148148,0.4509580354586897,10579.506105932202,4247527.0,High
RouteID_0be0c72e-605e-4417-ba4b-673da933ff69,172,224,11506.599999999995,42.18768238953489,-71.6909292732558,2.4435554008179534,10923.162388392857,3313071.0,High
RouteID_80b697ae-840b-4d3c-91a4-f87703fa9526,105,266,21650.899999999972,41.883161904761906,-87.79292299047619,0.7193604694270455,10975.434045112783,3313071.0,High
RouteID_c8e6a5b0-2bc6-4d23-807f-ef27ddc2c85c,175,249,17210.800000000003,33.82374337142857,-117.94379258857141,0.9165513411534744,8870.124064257028,3313071.0,Medium
RouteID_bdef36d1-a2db-4661-a1dc-615d30344a7a,155,268,15574.099999999986,33.90671490967741,-117.82937715483872,0.9458997366646834,10686.601552238806,3313071.0,Medium
RouteID_333dbf90-d6f6-43da-b8fa-d7da4449f597,143,239,15175.99999999999,42.314703972027964,-71.39814537062936,1.1692845615275993,9409.370301255232,4247527.0,Medium
RouteID_954402f1-b794-43f2-a51f-f7a19106da85,158,212,14662.399999999998,42.344058329113935,-71.55483368354432,1.1945505787443687,10263.778132075473,3313071.0,Medium
RouteID_2d83827e-d6b9-44a8-a631-532e7cc52cbc,121,190,12634.9,47.23092632231405,-122.41342590082645,1.189885530836614,16476.289657894737,4247527.0,Medium
RouteID_0e2bd841-c72d-43b7-a296-af3637d00307,127,253,16307.400000000007,34.09842441732284,-118.28234225984255,0.5463726824516006,12473.381612648222,3313071.0,High
RouteID_6a59472a-e70b-4f8d-aed6-a93840a27cbe,89,240,19871.099999999973,34.060760932584266,-118.43499793258427,0.4787954141729201,11926.239758333333,3313071.0,High
RouteID_7ed304db-2df3-4dc5-88a0-8f5c4fb367af,155,243,14525.79999999999,34.14181223225806,-117.84423705161288,0.9467611101798754,8943.45838271605,3313071.0,Medium
RouteID_0da56f16-616e-425d-8680-66aaa5528579,130,238,18323.199999999997,42.2830384076923,-71.11850921538462,0.8752581543834569,13776.721285714284,3313071.0,High
RouteID_7c234060-cc71-49a6-bbef-3dbe535a657b,189,245,12826.800000000003,42.16204457671958,-71.31366165079365,2.659937588554969,10366.477118367347,4247527.0,Medium
RouteID_48610cd4-79a0-4191-b0d2-8ac3da3efd09,176,250,15234.800000000005,47.50107469886364,-122.36355455113636,1.006693754581078,9698.534612,3313071.0,Medium
RouteID_ea157aa5-eb7b-4d17-8229-0b6f207511ab,164,253,14572.499999999993,33.959695707317074,-117.59625232926831,0.9379098903605377,11212.430533596838,3313071.0,Medium
RouteID_5681dca6-48d8-48b1-b481-f1e31b03a3ed,134,216,14023.200000000003,34.12179105970149,-117.44244329104478,1.1936057773564948,9563.287245370371,3313071.0,Medium
RouteID_e4982061-58e3-4566-8c41-5dd667086e3a,192,274,13740.5,41.93702390625,-88.17036936979167,1.9880509586186925,9662.995317518247,4247527.0,Medium
RouteID_254c845f-d944-4ebc-ac96-3995d7c819c9,156,225,14455.400000000003,42.20830805769231,-88.38379467948718,1.793744139504729,12301.430635555556,4247527.0,Medium
RouteID_7adf662f-d2bb-4eca-983d-0e107630fd4e,159,194,13587.800000000003,42.16301108805031,-71.54447289308177,1.5259859325287015,12158.981221649483,3313071.0,Medium
RouteID_c149ec69-3df1-4fdf-b93e-4b452851a66e,180,245,13642.500000000007,41.667821849999996,-87.54468955555556,2.5659024575196923,10345.625216326533,3313071.0,Medium
RouteID_d4f5b888-0b6f-4d9b-a2be-847fdaa37560,101,160,10352.400000000001,34.08234467326733,-118.40399936633663,0.8723834648871432,20112.140193749998,3313071.0,Medium
RouteID_354b50cb-d204-4e21-b723-1e561903eae3,188,261,11938.8,41.74858071808511,-88.15082657446808,0.9056057732994708,10365.637068965518,3313071.0,Medium
RouteID_51ddfbc6-4dd8-4c59-9dfa-dbec0ebc5eb8,139,252,17315.799999999992,33.64862739568345,-117.6653591438849,0.9108988212925714,9658.322988095239,4247527.0,High
RouteID_37ecfebe-967c-4be1-9392-04c273fa951e,143,235,16941.59999999999,33.966003601398604,-117.7489396853147,1.2969365919608697,10610.024748936168,3313071.0,Low
RouteID_3d1c19b1-7ba6-4325-946f-222069688a0d,171,277,17184.30000000001,34.14325807602339,-117.62606761988303,1.2088686294373074,11813.168963898916,3313071.0,Medium
RouteID_902524fa-2422-49f5-a13a-3f9cddfa70ef,178,279,18645.200000000008,42.014790764044946,-87.8640197247191,1.2228711794895728,11011.683189964157,3313071.0,Medium
RouteID_085ed7bf-c737-4dea-9b99-ce3fbc274bdc,144,223,19310.59999999999,34.10805011111111,-117.60751007638889,0.8564559771204588,10089.617201793722,3313071.0,Medium
RouteID_3df6516d-3deb-448f-a524-c88aee03452d,144,223,20409.1,33.52670260416667,-117.68469544444444,1.3507830267024863,10089.364304932733,3313071.0,High
RouteID_73ba4b08-0278-4153-ba1b-a2673c0bddda,170,240,17095.80000000001,41.67130678823529,-88.12489120588235,1.8659334393378741,11529.4526125,3313071.0,Medium
RouteID_8ff673d3-7ba9-47bc-b69a-b6600e4d8759,160,233,12964.599999999988,33.59651641875,-117.58264198124998,1.2714618431717963,11817.730180257511,3313071.0,High
RouteID_e59479d1-089a-434f-a597-dad05c35473d,102,257,18117.0,42.336804676470585,-71.03574903921569,0.39171262633807297,9849.450225680934,4247527.0,High
RouteID_fc079256-f052-4eea-8286-53b6c4edde7d,167,248,13119.900000000014,33.917145784431135,-117.98211152694608,0.9478436634439754,8276.354262096773,3313071.0,High
RouteID_56382178-95dc-498f-889f-bbd9abe8a8e4,187,282,13111.700000000012,33.87248267914438,-117.45365528342245,1.4132211138529938,11437.529315602837,3313071.0,Medium
RouteID_36cb762d-6c25-4e74-aab4-c6508ed80bdc,102,225,17033.699999999993,33.77086779411765,-117.86078066666668,0.6176620362232148,10777.82512,3313071.0,Medium
RouteID_f0d794e4-6d15-456c-b43b-c07b701ac860,178,250,16448.699999999997,42.114483848314606,-87.93871400561797,1.2587420669789142,10233.649,3313071.0,Medium
RouteID_27239d73-421c-471c-9d51-f97ead3ef44c,159,238,10069.300000000003,33.72314347798743,-117.01206031446542,1.03200652935203,8373.368962184873,3313071.0,Medium
RouteID_85415126-444f-47dd-b32b-7275ab2717b4,106,242,17941.900000000005,41.93138174528302,-87.70308463207549,0.4920348820844793,12199.769991735538,3313071.0,High
RouteID_0ccdd302-3cfb-4d70-9841-22f3edb3716c,165,258,16984.700000000004,30.180945945454546,-97.82480364848486,1.0241919160009467,11278.906364341085,4247527.0,Medium
RouteID_a3736924-e224-43a2-8941-35c14a6d607e,163,226,14371.300000000003,33.793715233128836,-117.98186371165646,0.822990614345894,9471.288314159292,3313071.0,Medium
